User id,Number of tweets before,Number of tweets after
229934146,1,1
2413908359,4,4
1029739273,1,1
1627512506,3,4
37241742,1,1
615980687,1,2
73509960,1,1
2265737770,1,1
39609231,1,1
426240635,2,4
620426717,1,3
181928036,1,1
171078814,5,10
223689202,1,1
374738272,1,1
1260412832,2,3
517322779,1,1
1053390482,1,2
2502562864,1,2
2357794033,1,5
469785324,1,1
1535551,1,2
286934562,1,1
141087607,1,1
604987742,1,2
2445330985,2,3
189027335,1,2
495719095,24,9
2451877405,1,1
1058542483,4,4
33246505,1,1
608301738,1,1
1089002378,8,1
701213341,1,2
41196286,1,3
2449997497,2,3
88090468,1,3
18654283,8,10
1149934058,1,1
247462147,1,4
337560499,1,3
108668795,2,1
1118050291,6,5
414255717,1,11
259710012,2,1
636195953,1,2
1271233140,1,1
229715806,1,1
241132482,2,4
39007017,1,3
277562497,1,1
2256511986,3,4
476707639,1,1
422839903,1,1
2299557653,11,8
251314373,1,1
284276808,1,2
17987535,2,1
333283305,1,1
819578179,17,18
281264108,3,4
370498607,1,4
736692548,3,1
111504083,1,1
932293921,3,1
1667824364,1,1
19479214,1,1
87640290,2,8
286605846,13,18
1060958718,1,2
1699442119,2,1
196233238,1,1
2294644814,1,1
333603060,1,2
325807940,1,1
14976574,2,1
261895327,1,4
399620640,1,1
109200484,3,1
1446385009,1,1
1938037314,18,5
1865341075,1,1
100120573,1,1
5986942,1,1
2333041138,1,1
1053949082,1,2
1422570866,1,1
32871377,3,4
1647376784,1,2
39630578,2,3
163188646,3,3
2447302663,1,2
54105546,2,2
218773209,3,1
498487464,1,1
18056466,4,2
2602090410,2,1
19688205,1,2
42757146,1,1
2389613972,2,4
1314128576,1,2
239967968,1,1
152004350,1,6
402068726,1,2
316634428,1,1
1494841866,1,2
15638258,1,1
2466580130,2,9
18978029,4,3
14839184,1,1
365291653,2,1
975167742,1,1
477973848,1,1
1043964066,1,4
2289540896,3,9
2555835361,1,2
186899860,2,1
1171472840,1,1
789760867,1,1
293231390,1,7
22336731,1,3
107159364,3,1
1517857466,1,1
236294850,1,7
1632161372,1,1
2287076513,1,1
2497717201,1,2
23256605,1,3
70814822,1,1
2453906762,1,2
2570496086,2,3
755319799,1,1
1594785697,1,1
48374605,2,7
2293810932,1,1
104688573,3,3
179802463,2,2
27459577,1,1
20571051,2,1
1709682451,1,2
61083422,2,2
49841308,2,2
2355494678,2,2
1249598864,1,7
88494677,53,42
417685562,2,2
266892541,2,1
118483149,1,2
102707504,1,1
624419172,1,1
20044440,6,3
789779696,1,4
360840817,1,2
2382770954,1,1
537266119,1,2
1261994322,1,1
2727915927,1,1
184554582,1,1
212137619,1,1
750300422,2,2
141364586,1,2
131046457,1,1
49314598,1,5
816710516,2,1
256754798,1,1
597487653,2,2
160684302,1,1
1648878420,1,1
206378649,1,1
161625746,2,1
415991028,44,1
194077542,2,2
1015846940,2,1
590991060,1,1
566509623,1,1
961406041,1,2
310643025,4,2
278868410,1,2
620462489,2,4
172913346,1,2
1284458264,3,2
850665451,4,3
2276638962,2,2
41609136,1,1
72097314,5,4
166411672,3,1
44588169,1,1
1088267330,1,1
368381452,1,1
1482764712,1,1
117238165,1,1
2254461312,1,1
218747342,1,3
2253460652,2,1
112587763,1,1
123785878,4,5
1370924180,1,2
1581337220,2,1
874752151,2,3
2337229722,1,1
2367915283,2,1
295137942,3,4
195071270,2,1
2381955560,4,14
85018579,1,1
386441215,1,1
140073617,1,38
1613634638,2,1
636813382,2,3
494050494,5,3
359090151,1,1
20617831,1,1
497310731,1,2
408816921,1,1
15399933,3,3
286316372,4,2
418870310,1,1
261112679,2,2
1557821946,13,13
2273487386,1,1
401035575,1,1
246471208,4,2
288838343,1,1
386957562,1,4
228271037,2,2
963234259,1,4
415628635,2,1
213022018,2,1
620278271,3,1
13162152,3,3
384419683,1,1
27700851,1,1
873062322,11,1
1352536596,2,1
1888889394,1,1
2356667155,3,1
253515465,16,13
894260059,1,1
88017812,1,1
318201824,1,1
91470004,1,1
351311238,1,1
431171543,1,1
396987467,1,4
111128893,2,5
1069195982,1,1
471225703,4,2
385208831,1,1
470653558,1,1
295093243,4,17
910683680,7,1
1601340320,2,3
536902727,3,2
1633493174,1,1
1856718102,1,1
2251473936,3,5
18128678,1,1
134871938,1,1
2333948540,1,2
28197830,1,2
347627434,2,3
19055125,3,12
183138723,1,1
21265576,1,2
2152105170,1,2
958882664,1,1
280129195,1,2
965107471,3,1
90108332,1,2
314194896,1,1
69398211,1,1
2599394924,2,29
592875358,2,1
1146546134,2,1
1393539686,1,1
243226840,3,2
73500455,1,1
2486437634,2,4
2203963159,3,27
324487764,2,2
2446436378,1,1
294558588,1,4
2218355059,2,3
246961114,1,2
387456003,1,1
334550017,2,2
798783390,3,26
101081927,1,2
772198429,2,3
1624867592,1,1
168870054,4,12
1456447064,2,2
2551362169,7,1
1944575888,1,1
2161479864,3,1
2227025710,1,1
2600941100,1,1
1614293378,3,2
93054588,1,2
340689281,2,1
91231972,6,3
34741773,2,1
13028322,1,1
176152184,1,2
451913025,2,1
1473759444,1,1
40287535,2,3
29332321,1,3
229428507,1,1
68704508,6,9
55948770,1,1
791211828,1,2
550506140,3,1
389519326,1,7
109995997,3,1
484296156,1,1
176347394,3,1
350739998,1,1
213088053,3,1
2518988970,6,11
131513153,1,1
2188148629,1,1
273722831,1,1
2405848263,1,1
556086577,1,1
133682123,1,2
354544791,4,12
178708043,1,1
2241784598,1,1
513927201,1,1
100612482,1,1
496997011,2,1
28385231,1,3
127915603,4,1
2387681618,2,2
51203748,1,1
235463032,1,1
849475412,1,1
17399221,1,1
294926899,1,1
178550031,1,1
14254409,2,1
127273106,1,1
1201560026,2,1
19065483,1,2
396159453,4,3
135668160,1,1
370408927,1,1
412138985,1,2
431562823,1,3
241098235,1,1
2409829717,4,5
2159223491,2,5
335850763,1,1
21507794,1,1
2354284506,1,1
17142802,1,1
39205500,1,1
112057112,1,4
74116903,1,1
1604049732,1,2
26812204,1,3
274219893,6,14
1572171775,2,8
14089276,7,7
170115763,1,1
837551894,1,1
28190205,1,1
30187982,1,2
575909273,25,4
2256191935,7,4
2298698641,3,6
30487674,2,3
2646202327,1,1
2407750614,3,12
463124235,2,2
314188768,1,1
2575832851,2,1
2255542062,5,1
607469339,1,2
1049771095,1,3
1682590135,1,2
414213110,6,4
381642422,2,1
1722927536,3,7
440263657,1,2
59293302,1,2
2243762376,1,1
1592348834,1,2
2291005748,3,2
39928970,1,2
148756016,1,2
436607145,1,1
32748287,2,2
2542959102,7,2
2297667647,1,2
1280893488,1,1
18392260,1,2
66619679,1,1
2695237219,1,1
179523,1,1
34349737,1,1
21709230,1,1
453337163,1,1
16447552,1,1
261367649,1,1
307813371,2,1
1173434078,1,1
126974076,2,2
100748606,3,1
23285758,1,2
118100699,1,2
1850378366,1,1
480751451,1,2
430443563,1,3
321774098,1,1
598418788,1,1
257757252,1,1
2544750355,1,3
244554390,2,1
565083520,1,1
2241780457,1,1
2539304069,1,1
293735872,2,3
2576303053,1,7
420551808,1,1
92540686,1,1
319432514,1,1
17089137,2,4
20881065,3,1
478846629,1,1
82847820,2,1
135684302,3,4
212973087,1,2
1216143506,6,9
229311859,1,2
720120289,1,1
1030980920,2,1
483399178,1,1
342467096,1,1
1656463891,1,1
2485439786,1,1
552227885,1,2
497928028,1,3
838572500,2,6
191162512,8,8
2521928012,10,7
410351297,1,1
397322019,1,1
430108517,1,1
602973142,2,1
1553648353,1,2
543952834,1,2
1878402409,1,2
750705416,1,1
21508869,1,1
149999166,1,1
319491830,5,8
1405309777,2,1
337587641,1,1
445758855,1,1
1964372485,1,2
635204214,1,9
21525766,1,6
1199633114,2,2
461628125,2,1
304174582,1,1
38372916,6,14
322828048,1,1
706284979,1,1
479022962,1,1
101545793,1,2
1019084047,2,2
71749168,1,2
162273341,1,1
280569578,1,1
282638729,1,1
1110206664,1,2
2189722458,1,1
260963710,1,1
622980725,2,1
14288735,1,1
1220429689,3,4
15492655,1,2
271615510,3,5
1932969630,1,3
70737979,1,1
44217028,3,1
2388491077,1,1
1962371456,1,1
88733535,2,1
1695352080,1,4
1624458193,1,2
7424642,5,8
297359303,1,2
23349680,1,1
905784110,4,3
1769956081,1,2
2501406071,1,1
1267333824,1,1
2494067616,6,8
445860870,1,1
1373046421,1,1
1148748098,2,4
467375631,1,4
988813364,1,1
491655331,2,1
52920762,1,1
73657657,4,14
70267760,1,1
1667852196,1,1
235994722,2,1
286818213,1,1
983637174,1,1
969111756,1,1
355091637,1,2
429725777,2,1
38063806,2,4
23542279,1,2
2420518304,1,8
2421947597,4,1
16949147,1,1
2388577345,7,29
336837196,1,1
198771613,2,3
2548688132,2,3
185953237,1,3
451003913,2,2
2369443957,3,1
131749258,1,2
272884931,1,1
1241215447,1,1
2253477378,1,1
820219591,2,1
784965086,4,5
152555636,1,1
28484128,1,2
1585457324,6,9
454561543,1,5
215085162,1,1
1180833613,1,1
2264819672,1,5
29090846,1,1
330929366,1,1
61928184,2,2
377635819,1,2
624603516,1,1
140869509,1,1
347526796,1,3
338888459,8,5
23877181,1,3
789554443,1,1
589109573,2,1
2394705895,3,5
96377201,1,1
1634311135,1,1
316815113,1,1
2202200318,1,1
2308748665,2,13
56493702,2,4
108227790,1,1
464882267,2,1
550208244,5,16
2344994242,3,13
353965367,3,8
1705560618,1,3
48184344,1,2
765923660,2,1
536480500,8,7
93139166,1,1
510683331,1,1
40340946,1,8
2394961333,2,7
368487423,1,1
1461285529,1,2
80038830,1,1
361859989,1,1
288127547,1,1
109391978,1,1
17710740,4,18
39296805,1,1
454828449,1,3
713871530,1,1
137975433,1,3
388065713,1,1
470801827,2,1
710007188,1,4
1064439084,2,1
227213257,1,1
349019323,1,1
328131613,1,2
590646772,1,2
282398511,1,1
23086218,1,1
8220042,1,1
2329963226,1,1
464146711,1,1
715218384,1,1
810424,2,2
137836344,2,1
53975006,1,2
2347435785,12,4
44240009,1,1
33333449,1,1
136131016,7,1
500265864,1,3
113029140,1,6
1186000969,1,1
374357782,3,1
15014652,1,2
171723708,1,1
422077425,1,1
18174217,2,2
257525701,1,2
103108677,1,1
2202425934,6,12
406195762,1,1
1092912859,1,1
806745217,1,2
378126181,1,1
360919501,1,1
169097056,1,4
170027148,3,4
1470060200,2,1
779072838,1,1
296172641,2,1
166430083,1,1
507554095,1,1
109991865,2,6
545549911,1,1
239499525,2,1
1900187396,1,1
1612599068,3,1
2238261895,3,1
730848008,2,1
117495848,1,1
1132057940,2,1
459546081,1,1
339074144,3,1
53283210,3,2
20978574,1,3
1072163810,4,1
794617536,1,1
1870233205,1,1
2540906893,1,1
94654845,2,1
1417810921,2,1
1521365047,1,1
700498842,3,2
1860720086,1,1
606012360,1,1
1115626406,1,1
977579011,1,1
297121524,17,27
522080979,2,1
167555307,2,1
191209576,2,2
83410481,1,3
1629892242,3,25
501069002,1,1
2430118128,2,3
1223320290,2,2
2353063267,1,5
719011663,1,1
728868336,1,1
215218353,1,1
27242348,1,1
18855740,2,4
452594417,1,1
385947143,1,2
94685278,2,5
208082571,1,1
16456004,1,1
1707618108,3,4
1528200498,1,1
863502732,1,1
1304061901,1,1
19334031,1,1
725192178,1,1
584158830,1,2
420209691,1,2
2186151819,1,1
732676327,1,1
365009135,1,1
272825487,1,2
279783087,1,1
893915018,1,1
139571581,5,1
332507058,1,2
18474984,1,3
22161974,1,2
781738789,1,1
469917504,1,1
44610616,1,1
998225641,1,1
43557178,1,4
599517697,1,1
333950464,2,1
1694609143,1,1
16709617,4,5
898393561,2,5
1388422440,3,5
45452770,1,2
32830171,1,1
1646049379,2,2
254326419,1,2
2194683203,1,1
16342817,5,8
110961163,3,1
1354025088,6,18
584882901,1,1
1663431822,2,2
18718411,9,12
33317317,2,1
335350836,1,2
92846845,2,2
1305718225,2,1
213098960,1,23
147028559,1,1
2202667215,2,1
837046633,1,1
14885272,5,16
2292534031,2,1
85960453,2,1
507201263,1,1
288466235,1,1
2569029000,2,2
1724568876,1,1
140961337,1,1
57592690,1,1
358321946,1,1
1057415077,1,15
415865381,1,1
2536265387,1,3
15808647,1,1
391238544,3,3
145059715,4,2
1330032498,1,1
362602749,1,1
798692917,1,2
24716381,1,1
11609152,2,2
469486799,6,6
522580809,4,19
552613958,1,1
306343156,1,1
261005397,1,1
233295843,1,1
587782443,6,2
163508520,1,3
48603714,1,1
2479116920,3,3
446258050,1,1
172743125,6,8
125721562,1,1
377202313,1,1
81703236,3,5
975282806,4,13
868228772,1,1
720733,1,2
2426144329,1,2
61565276,2,5
13687132,1,2
76906206,3,2
394633802,2,1
41946306,1,1
1220426424,7,1
2293175180,1,2
426899327,1,1
1837886912,3,7
2356656931,1,3
2311693390,1,1
938557400,1,1
614519860,7,5
1046435258,1,5
260957591,1,1
278232971,1,1
21835667,1,1
167521100,13,42
951996931,1,1
275700442,1,1
249750606,2,1
167586010,1,1
29154878,1,1
751084538,1,1
2421682694,1,4
1065053838,1,2
555504662,25,35
243048054,1,1
2720393878,2,1
105158178,1,1
591662459,1,1
168360039,1,1
206355402,1,2
202660710,1,1
346373517,1,1
2385704325,3,1
157836526,1,1
579129388,1,1
727756903,2,1
279020231,5,3
349367520,5,5
94903979,1,3
2276218555,1,1
1021565402,1,1
594660559,1,1
553141265,5,6
701729719,1,1
1567680530,5,24
1460588684,1,1
2423291066,1,1
222306367,1,1
2317966129,2,1
1532756071,1,3
956029939,1,1
2505021384,1,1
298938630,1,1
1711448017,1,1
25562812,1,1
247446250,1,2
255341475,1,1
93102112,1,1
754676299,1,1
284214069,1,1
380062469,1,1
401121015,1,1
161444498,1,1
382685052,1,3
222434000,3,1
355854164,1,1
2302945016,1,1
2366118332,1,1
559834731,2,4
25533706,1,1
1274102929,1,2
15711601,1,1
768284106,1,2
2517233809,1,25
2360526548,1,1
26327636,1,11
41764136,1,2
992118170,1,1
22054342,2,4
1702897272,2,2
599927489,2,1
2269754801,2,1
17984709,1,1
113189683,1,1
18614905,1,1
1860971478,2,2
256799495,1,1
25958922,1,1
2580624915,1,3
300831713,1,7
2206708358,2,7
2215902516,1,1
28424453,1,7
88366277,2,4
80296523,1,1
30673922,1,1
395817940,3,2
47976374,1,6
200633142,1,2
1703021712,1,4
1631113304,1,3
751165297,2,1
2342506544,1,6
361785191,1,1
136395161,3,8
701114305,1,1
23337605,1,2
107087730,4,25
614975117,2,2
302995381,2,2
30593431,7,11
421897351,1,2
1406738617,2,3
478884435,6,9
179986191,1,1
2358699408,1,1
561425606,1,1
461165379,1,1
60285876,1,1
54608511,2,2
227872266,2,2
428458828,1,3
233634825,1,1
1538912089,1,2
257429252,3,1
201184868,1,3
48888952,2,1
1061355324,1,1
629762288,1,2
170219937,1,1
1689638192,1,1
245894764,2,1
24949633,1,1
1939078856,1,1
1432351298,3,16
2309866742,4,1
1448512836,7,3
15212207,8,4
2558500712,2,5
1639612621,1,3
398503854,6,2
23346337,1,1
418815175,7,17
1374783560,1,1
2243455154,1,1
1281806851,15,20
1300445184,1,2
340222077,1,2
148544451,1,1
2298344935,1,1
826897616,2,1
253006984,12,3
1067233856,1,1
566808903,1,2
58179858,2,2
2253214610,1,9
438192594,1,1
355616060,1,1
1861668686,2,6
386722810,1,3
184204362,13,13
15717071,8,10
299505496,1,1
68352208,3,14
1704312696,1,1
130506059,3,1
33611715,5,8
139295703,2,2
21746193,1,1
2264509985,1,1
75238422,1,1
2534620498,1,1
956235253,1,1
291543064,1,1
396238039,1,1
1666555812,2,1
321171238,1,1
157617240,1,1
1547226558,1,1
2475978188,2,1
552386767,1,1
575846697,1,1
18951944,1,1
2342426750,1,1
16255421,1,2
549634673,1,1
133657261,1,6
2593603040,1,7
27514343,5,3
372750804,1,1
1692166466,1,1
623752332,2,1
2198966268,1,1
1395783794,1,1
311531068,4,2
54998393,130,161
118953812,3,2
1570711375,2,2
491835453,4,5
1479111684,1,1
83964205,1,1
59419236,3,1
1395500184,8,9
116516215,1,1
583862299,1,1
1676300282,1,1
1876171898,1,3
35434150,1,1
36601372,1,2
203128038,4,2
2449858987,1,1
708589636,4,2
27598291,2,1
390797930,1,1
392784680,1,1
921404282,1,1
107831186,1,1
213539531,1,2
22283247,1,1
359710139,7,9
287690410,1,1
2341236109,1,1
42389741,2,1
278417777,3,1
628748387,1,1
222583226,1,1
245959410,1,1
36671344,1,1
254292520,1,1
137813966,1,1
19609379,1,2
59202274,2,4
201054874,1,1
1484946193,2,4
701519674,1,1
714913328,1,1
261386151,1,2
39343250,1,1
355652573,1,2
288377379,1,1
851268631,1,1
1661175493,3,2
2150167576,2,1
974493524,1,1
217630894,1,1
468178739,1,1
1653015145,1,1
2351484061,2,1
164036505,1,1
271074488,4,3
2273014592,3,15
2383479842,1,11
428699350,1,1
1911743305,1,1
15943896,3,1
1586262950,5,4
171202633,1,2
221999692,1,1
155969903,2,1
2393183112,3,1
241276467,1,1
114925260,1,1
330076628,1,2
591888738,1,1
1909898774,2,1
925077710,1,1
246944099,9,27
392380249,1,1
94952949,3,1
70667264,3,4
1638786253,5,37
976772936,1,2
566579499,1,1
569635429,1,1
184166637,1,2
2218489123,1,1
345068067,3,2
25019638,1,2
19191782,1,2
590226096,5,4
1240689950,5,4
1105019839,3,3
1711715485,4,4
297106603,2,7
397225831,1,1
1878256248,2,1
110681312,2,1
479782888,1,1
1664432256,1,1
212487613,1,1
212569651,1,1
176156223,1,1
203534579,2,1
495668878,1,2
23734246,1,1
1869844483,1,1
160723950,1,2
2433573003,1,1
465628686,1,1
32786616,4,10
79013552,1,1
34107577,1,1
238736153,2,1
1265727487,1,1
1661917760,1,4
364014747,3,1
93082392,2,1
1594998277,1,1
1664959122,1,1
2475600505,1,1
18111052,3,8
2523912901,1,1
257730640,1,1
2216811508,1,1
102420077,1,2
1879628966,1,1
1373277133,3,1
132161481,1,1
216966189,4,5
278676973,3,2
338465827,31,106
445036884,1,1
751494577,1,1
382715495,3,2
118557778,5,10
499403658,1,1
26895187,1,1
499910653,6,9
25983902,1,1
1343504366,1,3
257032338,2,1
383936635,1,1
557099495,1,2
49294366,5,10
24111922,1,1
457698190,2,2
138223751,4,19
1086188214,1,2
30026761,1,1
453622789,2,1
332220482,3,1
319728440,1,1
2257983433,2,1
1054055636,1,2
1088875088,10,2
1002887508,13,9
1708521516,2,4
86370863,7,9
1195800926,1,1
1150124994,1,1
2581045946,1,1
619603010,2,7
503461361,1,1
1248613244,3,2
289120003,1,1
319402270,6,17
390902210,1,1
2484757616,1,1
2265797845,1,1
372931849,2,1
72957488,1,2
2380047354,1,1
30636901,7,5
90393892,1,1
337879585,2,1
14074612,3,1
2698315118,1,1
258730567,1,1
282043951,1,1
447690962,1,2
1639947038,1,1
14075725,1,1
215944597,1,1
52993425,1,2
1910623075,5,15
253976885,2,2
238289640,1,1
152112614,1,1
2541189529,1,1
609308999,1,1
245813379,1,4
310285450,1,1
582723109,1,2
558600336,6,10
842241932,2,1
1643460188,1,3
1499736960,2,1
2428627849,1,2
379921821,1,2
2231166122,1,5
223477924,1,1
633117350,2,1
716467619,3,1
290126129,1,1
70628425,1,8
302039432,2,3
1064278980,3,6
55488806,2,1
73460895,1,2
1240852094,4,1
60745484,3,1
432637434,2,1
382431418,5,3
352918950,1,2
2546046049,2,1
284571283,11,22
247529450,1,3
436074698,1,1
1467911629,1,3
1224153834,1,1
108411567,2,2
356050812,1,1
2670108053,4,4
66297584,1,1
16922486,3,1
25905510,1,1
1103813688,2,2
2153955220,1,1
739879050,1,1
499301763,3,5
418187783,1,1
1534530186,2,1
399143698,1,1
1088674512,11,8
1110267582,1,1
821965903,1,1
2608380992,1,9
395797696,6,5
19007287,2,1
483413836,1,1
44025161,1,1
576685832,1,1
1666883268,1,1
1207199875,1,1
248022711,1,2
236410623,1,9
567431972,1,1
243101665,4,1
1034368669,4,2
192085881,1,1
197871751,1,1
2471157571,1,1
744474864,22,81
374293434,2,1
75864150,2,3
2334073897,2,1
22972870,1,5
1339776601,12,28
411691473,1,1
306670597,1,1
1078132093,1,1
601203706,1,1
37477085,1,1
43438967,1,1
2150026003,1,1
933122922,1,2
491476321,7,17
2668802472,1,1
1755071610,1,2
2157780633,2,2
432655112,2,5
223269828,1,1
708218874,1,1
39504336,2,2
299262652,1,2
2427975914,1,1
624750169,1,2
101267018,2,1
483843760,1,4
407340095,15,4
29714291,4,2
21716531,1,1
15564045,2,1
469911910,2,2
322569965,2,4
14500848,3,9
2429356398,1,1
2381107338,1,2
396393007,1,1
38896348,1,1
105912547,1,3
353443410,2,5
92605513,7,3
1527716694,1,2
227755824,1,1
18777628,1,1
19116054,1,5
72322867,2,2
1444290366,1,1
375116614,1,1
25573663,1,2
536553734,1,5
816561416,2,10
2431356714,1,1
298277496,1,1
1000438675,2,3
1961393390,2,2
2236222567,9,16
111659634,12,4
16006007,1,1
375424081,1,1
629261702,1,12
154712364,1,2
145864110,1,1
458014878,1,1
447189414,1,5
44967503,1,2
332837912,2,3
1409474544,1,2
1265189617,1,1
438059665,3,3
1484088858,2,2
182220184,4,5
169762441,1,1
68074085,1,1
564947756,1,11
829813273,1,1
1356756194,1,1
1045917271,1,1
44312611,1,1
273300691,2,3
519430944,1,1
1694100962,2,1
14604158,1,1
342756342,2,2
94390751,1,2
1231239086,1,1
19419053,3,2
188143601,3,1
1429743926,1,1
61492615,2,2
2433421734,2,6
447602798,1,2
363430389,1,1
105134269,1,1
855531504,1,6
246004335,1,1
20216059,1,2
132888696,2,2
125128428,3,3
532429162,6,18
1185507523,1,2
547000459,1,1
327080809,1,1
189572738,1,1
133787165,1,2
224151703,13,13
17959084,1,1
93000130,1,1
24086639,1,1
2557738856,1,1
9129202,1,1
2335595143,3,2
486734551,2,2
881147474,1,1
78390077,1,1
190280482,1,1
807865098,2,1
241867414,1,1
391572988,1,2
261267826,1,1
2561965273,6,10
128695138,1,1
1466199278,1,4
15375209,5,6
1960890499,4,4
45534018,1,1
271673862,1,2
52978888,2,1
363942246,1,1
153775704,23,15
18964666,1,1
20724472,1,1
429332658,1,1
1308822920,1,2
425793783,1,4
2346028700,4,5
91359149,3,8
108593469,2,4
68611030,3,1
30283911,1,1
18262639,1,2
1558475928,2,5
654203,1,2
973699652,1,1
610323127,2,1
2318542383,1,2
20065096,3,5
382299568,2,5
382517131,1,1
414787724,1,1
883593984,2,1
93294205,1,2
2431180434,1,1
1677012085,1,1
17387823,1,6
491934548,1,1
412631199,3,3
363162602,1,1
2319636432,1,1
612089060,2,1
425329730,1,2
200489680,1,1
1581319537,1,1
111680262,1,1
2418267288,2,1
102419947,1,1
1633494625,6,21
23595862,1,1
20032213,1,1
466936562,1,1
198252676,1,1
344281070,1,1
57641888,2,1
243047391,1,1
27924352,1,1
1648052178,1,1
602072519,1,1
499669538,1,1
459384388,1,1
586540381,2,1
754096068,1,1
2231393485,6,5
224218550,1,1
2295332112,15,8
138148312,1,4
733219662,1,2
305923247,1,1
13986352,1,5
1164963978,3,4
623378324,7,1
2429449617,2,6
2526916125,2,1
1933297950,1,3
1431784423,1,1
467635355,1,2
16034695,2,1
462628977,1,1
484996333,1,1
227188929,1,1
1096906854,1,2
296404665,1,1
2339057204,1,2
29890567,1,1
2339788363,1,1
2362024404,1,1
431504592,3,1
27818124,3,2
711021564,1,1
168910036,1,1
10080132,2,3
170599520,1,1
1952259966,1,2
227279175,5,10
86388126,1,2
558238551,1,1
204937886,2,1
201347862,17,20
820640671,1,1
103405892,7,6
7136152,1,5
365420677,1,4
230566417,1,1
1239920916,1,1
382002473,1,1
72147175,1,1
76528607,2,1
573220361,1,5
26816440,3,1
546470540,3,3
361564027,2,1
124150818,2,1
83440662,1,2
2198065189,1,2
2242801190,3,1
17535421,1,1
1598058924,1,1
56937693,1,1
272488451,1,1
48383145,4,1
50441526,1,3
111251604,2,1
536991061,2,1
121010601,1,1
60398349,1,1
244563562,1,1
44518388,1,1
2305256406,4,2
163058549,2,2
21942264,1,1
46962230,8,50
131667782,1,1
175433916,1,2
35346875,1,1
941766620,1,1
36830261,2,5
928302864,2,1
443485328,1,1
750561402,1,1
1007239142,10,2
1080754922,1,1
897637681,3,5
297696402,3,10
1631329507,1,4
6690852,7,5
2289373189,1,4
1967836484,2,1
277056469,1,1
110482636,2,5
2374410990,1,2
2597142914,2,2
16250607,2,2
281520735,3,7
1036690112,1,1
447393664,1,1
194671720,2,16
802231567,2,2
165010093,1,1
128469137,1,1
2273614368,1,1
1092138390,1,1
138111443,4,4
496268291,2,1
2316160002,1,1
1062716244,23,80
47326500,2,2
850095944,4,4
374580266,1,1
34170266,1,1
2378983676,1,1
50465804,2,2
187766401,1,3
1639464500,2,1
103650155,1,2
2219976980,1,4
225893394,1,1
504939597,3,1
2491195738,1,1
1514347028,1,1
244603790,2,3
1240575878,4,3
491199404,1,1
393084940,4,2
769027688,1,1
487274205,1,1
230892857,1,2
1362445074,1,1
497485102,1,2
481073199,1,2
860762605,1,1
223422969,1,1
2415777066,1,1
137245870,1,1
93207840,1,1
1016344286,1,1
79728922,1,1
597682546,1,1
2286096259,1,1
549469066,2,3
182161200,7,2
277311292,1,1
301021057,2,4
26710696,2,3
18375842,2,2
17296853,3,2
1226113782,1,1
125892758,1,2
407164283,1,2
24438517,1,1
297080451,1,4
2666231262,1,4
88543209,1,1
238024839,1,1
312365082,1,1
2700604843,1,16
51552352,1,2
17573490,1,2
503995201,1,1
2380455058,1,3
342590446,1,1
1469106294,1,10
818930496,13,5
1330478240,1,2
26625439,1,2
2264446495,2,1
1460925816,5,1
375101589,1,4
257811037,11,8
821331486,9,74
1900654544,1,1
312805513,1,3
162777592,1,1
1568472420,1,1
151007739,1,2
329733399,1,2
554515623,1,1
543491038,1,1
232637106,1,1
505921370,2,1
1717541311,9,11
253413886,1,1
95348045,4,5
2282020500,13,7
2524990849,1,5
83905899,4,14
1964023992,3,12
322600750,1,1
25420722,1,1
1679986370,1,1
507078507,4,19
1016511733,1,1
1214258088,3,6
599897877,1,1
18512381,1,1
55191576,2,3
255998630,1,2
117992465,2,1
492240708,1,2
523890636,1,1
202615012,1,1
1616042767,3,2
54689412,2,1
858489127,1,1
31514807,1,1
1242745436,1,1
329380363,1,1
2209622521,1,2
1219360818,1,1
1022808186,33,18
602985900,1,1
2298687408,1,1
364693293,1,1
54402901,1,1
2506551978,7,2
244973420,1,1
499129589,1,1
460358894,1,3
904221361,1,1
219913533,3,27
2202594775,1,1
1620372278,1,1
272577304,1,8
1538485782,2,1
1495729418,10,46
208056970,16,40
211187860,1,1
333206926,1,1
25541803,2,7
1273683494,3,3
24138795,3,2
2173801619,1,1
1420660507,9,47
1426306902,3,8
990732476,1,1
2476556312,9,41
1681324362,2,1
10376902,1,1
1100100366,1,3
2601844562,1,3
213559194,1,3
1386153438,1,1
47113735,2,1
331237044,1,1
272030976,1,3
303192746,2,7
222568865,4,4
126106099,1,1
281612205,410,384
222663865,1,3
245669919,1,3
615112213,1,1
2517208670,3,28
279241836,1,1
1628004018,5,6
1241397930,5,8
355402864,1,1
317352229,1,1
1590379130,1,1
412353154,1,1
218226995,1,1
231566204,2,1
1119039511,1,1
1005498842,1,1
306612609,2,2
2551773414,1,1
2372754552,1,1
1578550644,1,1
96617173,1,1
19659658,1,2
26874788,2,2
57452442,3,6
1151796608,1,1
2199401443,1,1
39046527,1,1
21584939,2,6
245638495,4,2
1542079538,1,1
33059689,1,3
49641777,1,2
107243895,1,1
19250085,1,3
273044899,2,1
2597152184,1,2
117229954,2,1
246313796,1,1
574034966,2,6
449454509,1,1
30016620,2,3
1604214966,3,5
6942422,1,2
580734699,3,2
48843931,1,1
470414945,3,1
45076346,1,2
2231832522,1,1
17992205,1,4
287507644,2,3
484282958,1,2
84228656,1,1
494339766,1,4
1141914824,75,138
2552703848,1,1
876571892,1,1
